,annotater_id,table_id,hypothesis,label
48,GW1,T78,Joseph Glidden est mort dans le nord-est.,C
49,GW1,T78,Joseph Glidden a été plus réussi plus tard dans la vie que plus tôt dans la vie.,N
50,GW1,T78,Joseph Glidden est né en hiver 1813.,E
51,GW4,T78,Joseph Glidden était connu pour ses qualités d'acteur.,C
52,GW4,T78,Lucinda Warne est la dernière femme qui a été avec Joseph Glidden.,N
53,GW4,T78,Joseph Glidden est décédé à 93 ans.,E
54,GW1,T94,« John McCain » est né en été 1936.,C
55,GW1,T94,Meghan était le plus proche enfant de John McCain.,N
56,GW1,T94,« John McCain » est décédé en été 2018.,E
57,GW0,T94,« John McCain » a vécu jusqu'à l'âge de 80 ans.,C
58,GW0,T94,John McCain est né sur une base militaire.,N
59,GW0,T94,John McCain a épousé Carol Shepp avant Cindy Hensley.,E
60,GW4,T94,John McCain était connu pour être membre du parti démocratique.,C
61,GW4,T94,« John McCain » a un frère et une sœur.,N
62,GW4,T94,John McCain est décédé cet été.,E
63,GW4,T101,Chic est une bande connue sous le nom de The Big Orange Band.,C
64,GW4,T101,La bande Chic s'est rompue deux fois dans le passé.,N
65,GW4,T101,"La bande Chic est connue pour ses performances principalement disco, funk, R&B.",E
66,GW1,T101,« Chic » était initialement connu sous le nom de The Big Banana Brand.,C
67,GW1,T101,Les membres de Chic préféraient faire de la musique sur le label atlantique plutôt que sur le label Warner Bros.,N
68,GW1,T101,Chic est actif en tant que bande sous une forme ou une autre depuis moins de 40 ans.,E
69,GW0,T101,Chic a commencé à jouer il y a moins de 40 ans.,C
70,GW0,T101,Chic a enregistré la plupart de leur musique sous le nom de The Big Apple Band.,N
71,GW0,T101,Chic a été signé à plusieurs titres.,E
72,GW4,T111,Charles IV d'Espagne et sa famille a été peint par Picasso.,C
73,GW4,T111,La peinture Charles IV d'Espagne et sa famille a pris plusieurs années à peindre.,N
74,GW4,T111,La peinture Charles IV d'Espagne et sa famille est organisée en Espagne.,E
75,GW0,T111,Charles IV d'Espagne et sa famille se trouve dans la capitale française.,C
76,GW0,T111,Charles IV d'Espagne et sa famille a été achevé en hiver 1801.,N
77,GW0,T111,Charles IV d'Espagne et sa famille a pris moins de deux ans à terminer.,E
78,GW1,T111,« Charles IV d'Espagne et sa famille » a été peint au début du XXe siècle.,C
79,GW1,T111,« Charles IV d'Espagne et sa famille » est un tableau commandé.,N
80,GW1,T111,Charles IV d'Espagne et sa famille mesure plus de 10 pieds de largeur à son point le plus long.,E
81,GW0,T144,Jennifer Connelly est une actrice britannique.,C
82,GW0,T144,Jennifer Connelly a obtenu son baccalauréat de l'Université Stanford.,N
83,GW0,T144,Jennifer Connelly réside dans le même État où elle est née.,E
84,GW1,T144,Jennifer Connelly joue activement depuis plus de 35 ans.,C
85,GW1,T144,« Jennifer Connelly » a plus d'un diplôme universitaire.,N
86,GW1,T144,Jennifer Connelly est née en hiver 1970.,E
87,GW4,T144,Jennifer Connelly n'a jamais fréquenté une université de la ligue ivy.,C
88,GW4,T144,Jennifer Connelly a vécu toute sa vie à New York.,N
89,GW4,T144,Jennifer Connelly n'a qu'un seul mari.,E
90,GW1,T149,Johnny Cash a été actif dans la musique pendant moins de 45 ans.,C
91,GW1,T149,« Johnny Cash » préfère faire de la musique avec Columbia plutôt que Legacy.,N
92,GW1,T149,« Johnny Cash » est né en hiver 1932.,E
93,GW0,T149,« Johnny Cash » est né au printemps 1932.,C
94,GW0,T149,"« Johnny Cash » a survécu à sa deuxième femme, June Carter.",N
95,GW0,T149,Rosanne Carter est les enfants de Johnny Cash.,E
96,GW4,T149,Johnny Cash est né à l'automne 1932.,C
97,GW4,T149,Johnny Cash était sur au moins 6 étiquettes différentes tout au long de sa carrière.,N
98,GW4,T149,« Johnny Cash » est maintenant mort.,E
99,GW1,T162,Le Bailiwick de Jersey n'a qu'une seule langue régionale reconnue.,C
100,GW1,T162,"Si Stephen Dalton quitte le poste de lieutenant-gouverneur, John Le Fondr? Jr le remplacera.",N
101,GW1,T162,Le Bailiwick de Jersey a une langue officielle.,E
102,GW4,T162,La langue la plus parlée au Bailiwick de Jersey est le français.,C
103,GW4,T162,Le Bailiwick de Jersey suit la même religion que l'Angleterre.,N
104,GW4,T162,Le Bailiwick de Jersey est indépendant.,E
105,GW0,T162,Les Polonais sont le groupe ethnique le plus petit du Bailiwick de Jersey.,C
106,GW0,T162,"Le siège de l'Église d'Angleterre se trouve à Bailiwick, au Jersey.",N
107,GW0,T162,"Il y a plus de Français que d'Asians à Bailiwick, au Jersey.",E
108,GW1,T168,« Farrah Abraham » est active dans sa carrière télévisuelle depuis environ 50 ans.,C
109,GW1,T168,Farrah Abraham finira dans un autre émission de télévision.,N
110,GW1,T168,« Farrah Abraham » est né en été 1991.,E
111,GW0,T168,« Farrah Abraham » a plus de trente ans.,C
112,GW0,T168,« Farrah Abraham » a vécu à Austin la majeure partie de sa vie.,N
113,GW0,T168,« Farrah Abraham » est apparu sur la télévision.,E
114,GW4,T168,« Farrah Abraham » a quatre enfants.,C
115,GW4,T168,« Farrah Abraham » est connue pour être une actrice.,N
116,GW4,T168,Farrah Abraham a vécu à l'extérieur de l'Iowa.,E
117,GW4,T172,Bruges compte moins de 100 000 habitants.,C
118,GW4,T172,La ville de Bruges possède quatre codes postaux.,N
119,GW4,T172,Le code régional de Bruges est 050.,E
120,GW22,T172,Bruges compte moins de 100 000 habitants.,C
121,GW22,T172,Bruges est la ville la plus peuplée de Belgique.,N
122,GW22,T172,La densité de Bruges est inférieure à 900/km2.,E
123,GW1,T172,Bruges compte moins de 100 000 habitants.,C
124,GW1,T172,"Bruges émergera en tant que ville, du point de vue de la population, dans les années à venir.",N
125,GW1,T172,Il y a moins de 2 500 personnes par milles carrés à Bruges.,E
126,GW0,T174,Jidenna est apparue sur cinq étiquettes différentes.,C
127,GW0,T174,Jidenna réside encore à Wisconsin Rapids.,N
128,GW0,T174,Jidenna joue depuis les années 90.,E
129,GW4,T174,Jidenna est connue pour sa musique country.,C
130,GW4,T174,Jidenna a travaillé avec Kendrick Lamar pour un album.,N
131,GW4,T174,Jidenna a passé une partie de sa vie à l'extérieur du Wisconsin.,E
132,GW1,T174,Jidenna est né au début du printemps 1985.,C
133,GW1,T174,Jidenna a aimé faire de la musique sur Wondaland plutôt que Epic dans la mesure où les labels de musique vont.,N
134,GW1,T174,Jidenna a une carrière active depuis moins de 10 ans.,E
135,GW1,T192,Eraserhead est sorti en été 1977.,C
136,GW1,T192,Peter Ivers a contribué plus à la musique sur Eraserhead que Fats Waller.,N
137,GW1,T192,Eraserhead a une durée de conduite inférieure à deux heures.,E
138,GW0,T192,"Eraserhead a été dirigé, produit et écrit par différentes personnes.",C
139,GW0,T192,David Lynch a réalisé l'ensemble du film «Eraserhead».,N
140,GW0,T192,Eraserhead a gagné moins de dix millions de dollars au box office.,E
141,GW4,T192,Eraserhead est un film qui a été diffusé en hiver 1977.,C
142,GW4,T192,David Lynch avait le contrôle créatif sur Eraserhead.,N
143,GW4,T192,Il a réalisé le film Eraserhead qui a fait moins de 10 millions de dollars au box office.,E
144,GW0,T194,« James Gregory » vit dans moins de trois pays différents.,C
145,GW0,T194,James Gregory enseigne l'astronomie à l'Université d'Édimbourg.,N
146,GW0,T194,« James Gregory » est mort dans la ville où il est né.,E
147,GW1,T194,« James Gregory » est décédé au printemps 1675.,C
148,GW1,T194,« James Gregory » préfère l'astronomie à la mathématique.,N
149,GW1,T194,L'hiver de 1638 est le moment où « James Gregory » est né.,E
150,GW4,T194,"James Gregory est né à Edinburgh, en Écosse.",C
151,GW4,T194,« James Gregory » a toujours vécu au Royaume-Uni.,N
152,GW4,T194,Ames Gregory est connu pour étudier la mathématique.,E
153,GW0,T198,Etta James est décédée moins d'une semaine après son 74e anniversaire.,C
154,GW0,T198,Etta James a diffusé la plupart de sa musique sur des disques de chess.,N
155,GW0,T198,Jamesetta Hawkins est le nom de naissance de Etta James.,E
156,GW4,T198,Etta James est né sur la côte est des États-Unis.,C
157,GW4,T198,Le musicien Etta James chantait surtout des chansons de gospel.,N
158,GW4,T198,"Le musicien Etta James est décédé en Californie, aux États-Unis.",E
159,GW1,T198,Etta James est actif depuis moins de 55 ans.,C
160,GW1,T198,Etta James a vécu en Californie toute sa vie.,N
161,GW1,T198,Etta James met la musique sur moins de 20 étiquettes différentes.,E
162,GW0,T215,« Charles Cros » est décédé au printemps 1888.,C
163,GW0,T215,« Charles Cros » a inventé la transmission par télécopieur.,N
164,GW0,T215,Charles Cros vit après le temps de la photographie en couleur.,E
165,GW4,T215,Charles Cros est né à Londres.,C
166,GW4,T215,L'artiste Charles Cros est surtout connu pour sa poésie.,N
167,GW4,T215,Charles Cros est décédé à 45 ans.,E
168,GW1,T215,Charles Cros est né à l'automne 1888.,C
169,GW1,T215,« Charles Cros » préférait la rédaction de monologues plutôt que de poésie.,N
170,GW1,T215,Charles Cros est décédé en été 1888.,E
171,GW4,T220,Faith No More est une bande qui a commencé sur la côte est des États-Unis.,C
172,GW4,T220,M. Bungle a aidé « Faith No More » à gagner une certaine popularité.,N
173,GW4,T220,La bande Faith No More est connue pour son rock expérimental.,E
174,GW14,T220,Faith No More n'a publié de musique sous qu'un seul label.,C
175,GW14,T220,Les membres de la bande de Faith No More ont poursuivi d'autres projets entre 1998 et 2009.,N
176,GW14,T220,La bande a toujours été connue sous le nom de Faith No More ou Sharp Young Men.,E
177,GW1,T220,Faith No More est en activité en tant que groupe depuis près de 20 ans.,C
178,GW1,T220,La plupart des gens décriraient Faith No More comme un rock expérimental avant de les appeler funk metal.,N
179,GW1,T220,Faith No More a fait de la musique sur 5 maisons de disques.,E
180,GW1,T224,Fist Fight dure environ une heure.,C
181,GW1,T224,Van Robichaux a écrit plus de scripts pour Fist Fight que Evan Susser.,N
182,GW1,T224,Fist Fight a fait moins de 30 millions sur le budget du box office.,E
183,GW0,T224,Fist Fight a démarré au Regency Village Theater après avoir été diffusé à l'échelle nationale.,C
184,GW0,T224,21 Laps Entertainment a financé la majeure partie de Fist Fight.,N
185,GW0,T224,Le budget de Fist Fight était près de la moitié de ce qu'il a fait au box office.,E
186,GW4,T224,Le film Fist Fight est sorti à l'automne 2017.,C
187,GW4,T224,Le coût de la production de Fist Fight était de 23 millions de dollars.,N
188,GW4,T224,Le film Fist Fight a fait moins de 50 millions de dollars au box office.,E
189,GW0,T252,Chris Jericho réside dans le même État où il est né.,C
190,GW0,T252,Chris Jericho a trois filles.,N
191,GW0,T252,Chris Jericho n'utilise pas son nom de naissance pendant l'exécution.,E
192,GW28,T252,Chris Jericho est un Américain non marié.,C
193,GW28,T252,Chris Jericho est un wrestler professionnel.,N
194,GW28,T252,Chris Jericho est marié dans ses trente ans.,E
195,GW4,T252,Chris Jericho est un divorce.,C
196,GW4,T252,Le wrestler Chris Jericho a tous ses enfants avec sa femme.,N
197,GW4,T252,Le wrestler Chris Jericho a vécu dans au moins deux villes.,E
198,GW21,T253,Jenny Sarah Slate était toujours très amusante quand elle était plus jeune et à l'université.,C
199,GW21,T253,Jenny Slate a vu le jour dans plusieurs films.,N
200,GW21,T253,Elle était une comédienne qui a exécuté en direct à Appolo.,E
201,GW28,T253,Jenny Slate est une comédienne sud-africaine.,C
202,GW28,T253,Jenny Slate fait de la comédie stand-up depuis l'université.,N
203,GW28,T253,Jenny Slate est mariée après l'école.,E
204,GW4,T253,Jenny Slate a commencé à faire des comédies à l'âge de 32 ans.,C
205,GW4,T253,L'actrice Jenny Slate a remporté des prix pour son action.,N
206,GW4,T253,L'actrice Jenny Slate est née à Massachusetts.,E
207,GW21,T255,Justin Bieber a commencé sur Internet et est devenu un producteur international de films marjo.,C
208,GW21,T255,Justin Bieber n'a pas eu une enfance très heureuse.,N
209,GW21,T255,Justin Bieber n'est pas un citoyen américain.,E
210,GW28,T255,"Justin Bieber est né à Londres, Royaume-Uni.",C
211,GW28,T255,Justin Bieber a été élevé par un seul parent et n'a pas de frères ou sœurs.,N
212,GW28,T255,Justin Bieber est un rapper canadien.,E
213,GW4,T255,Justin Bieber s'est marié à Hailey Baldwin à 25 ans.,C
214,GW4,T255,Justin Bieber a remporté des prix pour son drumming.,N
215,GW4,T255,Justin Bieber a été présenté aux États-Unis.,E
216,GW0,T259,Corinth est situé dans le nord de l'Europe.,C
217,GW0,T259,Le Peloponnées est la région administrative la plus importante de la Grèce.,N
218,GW0,T259,La plus basse altitude du Corinth est au niveau de la mer.,E
219,GW33,T259,Corinth est une municipalité de la région de Corinth en France.,C
220,GW33,T259,Le Peloponnées est une région administrative du Corinth,N
221,GW33,T259,La Grèce est un pays.,E
222,GW28,T259,Corinth est une région située dans la région non méditerranéenne.,C
223,GW28,T259,Corinth est une municipalité peu peuplée.,N
224,GW28,T259,Corinth possède une unité régionale appelée Corinthia.,E
225,GW4,T263,Joe Biden n'a qu'une femme dans sa vie.,C
226,GW4,T263,« Joe Biden » a toujours vécu aux États-Unis.,N
227,GW4,T263,Joe Biden a été membre du parti démocratique.,E
228,GW28,T263,Joe Biden est un acteur américain.,C
229,GW28,T263,Joe Biden était le vice-président américain.,N
230,GW28,T263,Joe Biden a toujours été indépendant au cours de sa carrière.,E
231,GW0,T263,La première femme de Joe Biden est décédée après leur divorce.,C
232,GW0,T263,Joe Biden a occupé un poste politique dans son État de naissance.,N
233,GW0,T263,Joe Biden a obtenu un baccalauréat de l'Université du Delaware.,E
234,GW14,T314,L'altitude du mont Tabwemasana est supérieure à 6 165 pieds.,C
235,GW14,T314,Vanuatu a la plus haute montagne de toutes les Nouvelles Hebrides.,N
236,GW14,T314,Le mont Tabwemasana fait partie d'un archipel.,E
237,GW28,T314,Espiritu Santo est une seule île.,C
238,GW28,T314,Espiritu Santo est la plus grande île de l'archipel.,N
239,GW28,T314,Espiritu Santo est proche d'une autre masse terrestre.,E
240,GW4,T314,Espiritu Santo a sur lui le mont Tabwemasana qui est de moins de 6 000 pieds de hauteur.,C
241,GW4,T314,Espiritu Santo a des gens qui y vivent depuis des siècles.,N
242,GW4,T314,L'île Espiritu Santo est au-dessus du niveau de la mer.,E
243,GW4,T318,Le tableau « Déclaration de l'indépendance » est plus petit que 100 pieds carrés.,C
244,GW4,T318,La peinture « Déclaration de l'indépendance » a pris plus de trois ans.,N
245,GW4,T318,La peinture « Déclaration de l'indépendance » a été placée au capitole des États-Unis.,E
246,GW28,T318,"Depuis moins de 20 ans, la « Déclaration de l'Indépendance » est à la disposition du Parlement.",C
247,GW28,T318,La « Déclaration d'indépendance » doit être présentée par deux hommes.,N
248,GW28,T318,La « Déclaration d'indépendance » a été placée dans la Rotunda quelques années après sa mise en service.,E
249,GW0,T318,La « Déclaration d'indépendance » de John Trumbull est suspendue dans la Rotunda depuis moins de 150 ans.,C
250,GW0,T318,La Déclaration de l'indépendance est l'une des plus grandes peintures de l'édifice du Capitole des États-Unis.,N
251,GW0,T318,La « Déclaration de l'indépendance » a été vendue deux ans après sa mise en service.,E
252,GW27,T324,« Buffalo Springfield » a continué à être enregistré.,C
253,GW27,T324,Buffalo Springfield a connu le plus de succès avec les records de l'Atlantique.,N
254,GW27,T324,« Buffalo Springfield » a été enregistré sur Atco et Atlantique presque depuis 1966 avec une interruption.,E
255,GW14,T324,Aucun groupe folk rock n'a venant de Los Angeles.,C
256,GW14,T324,"Poco publie de la musique avec Crosby, Stills, Nash & Young sous le label Atlantic.",N
257,GW14,T324,« Buffalo Springfield » a eu une certaine activité au XXIe siècle.,E
258,GW28,T324,Buffalo Springfield travaille avec plusieurs artistes mais avec une seule maison d'édition.,C
259,GW28,T324,Buffalo Springfield joue chaque jour quand ils sont actifs.,N
260,GW28,T324,« Buffalo Springfield » a joué pendant une certaine période au XXe siècle.,E
261,GW28,T327,Charles Macintosh n'a jamais vécu en Écosse,C
262,GW28,T327,Charles Macintosh était un homme instruit.,N
263,GW28,T327,Charles Macintosh a inventé le manteau à pluie imperméable dans ses 50 ans.,E
264,GW4,T327,Charles Macintosh n'a jamais été en mesure de rendre les tissus imperméables.,C
265,GW4,T327,« Charles Macintosh » voulait devenir ingénieur dès sa petite enfance.,N
266,GW4,T327,Charles Macintosh est né et décédé en Écosse.,E
267,GW27,T327,Charles Macintosh est né et décédé respectivement en Écosse et en Angleterre.,C
268,GW27,T327,« Charles Macintosh » a inventé en Écosse le manteau à pluie imperméable.,N
269,GW27,T327,Charles Macintosh est né et décédé dans les mêmes pays.,E
270,GW32,T329,Johannes Gutenberg est né le 3 février 1468.,C
271,GW32,T329,Johannes Gutenberg a inventé de nombreuses choses au cours de sa vie.,N
272,GW32,T329,Johannes Gutenberg a vécu jusqu'à moins de soixante ans.,E
273,GW28,T329,Johannes Gutenberg n'a occupé qu'une seule profession.,C
274,GW28,T329,Johannes Gutenberg est responsable de nombreuses inventions.,N
275,GW28,T329,Johannes Gutenberg a passé un certain temps sur le territoire de l'Empire romain saint.,E
276,GW4,T329,Johannes Gutenberg est connu pour être un graveur qui a fondé l'Empire romain saint.,C
277,GW4,T329,Johannes Gutenberg a passé toute sa vie dans l'Empire romain saint.,N
278,GW4,T329,Johannes Gutenberg est décédé à l'âge de 60 ans.,E
279,GW28,T343,Kamelot ne joue que du power metal pour plusieurs étiquettes.,C
280,GW28,T343,« Kamelot » est composé de quatre membres.,N
281,GW28,T343,Le site Web de Kamelot est kamelot.com,E
282,GW27,T343,« Kamelot » est originaire de la Floride et est actif sur le plan professionnel depuis les années 80.,C
283,GW27,T343,Kamelot est la seule bande de heavy metal de Tampa.,N
284,GW27,T343,« Kamelot » interprète moins de genres que les maisons d'édition qu'ils ont connues.,E
285,GW0,T343,Kamelot joue depuis moins de vingt ans.,C
286,GW0,T343,Kamelot a publié la plupart de leurs oeuvres sur des disques Napalm.,N
287,GW0,T343,Kamelot est une bande de metal de la côte est des États-Unis.,E
288,GW28,T346,Joanna Newsom a un mariage sans enfant.,C
289,GW28,T346,Joanna Newsom a commencé à chanter avant d'agir.,N
290,GW28,T346,Joanna Newsom est mariée et travaille.,E
291,GW14,T346,Joanna Newsom est née sur la côte est des États-Unis.,C
292,GW14,T346,Nervous Cop a publié de la musique sous le label Drag City.,N
293,GW14,T346,Joanna Newsom travaillait en musique avant de se marier.,E
294,GW0,T346,Joanna Newsom est mariée depuis moins de cinq ans.,C
295,GW0,T346,Joanna Newsom et Andy Samberg ont une fille.,N
296,GW0,T346,Joanna Newsom vit dans un autre État où elle est née.,E
297,GW0,T353,Jena Malone ne réside pas dans le même État où elle est née.,C
298,GW0,T353,Jena Malone a gagné plus d'argent en tant que musicienne qu'actrice.,N
299,GW0,T353,Jenna Malone a commencé à jouer dans ses leens.,E
300,GW28,T353,Jena Malone est une entertainer britannique.,C
301,GW28,T353,Jena Malone a grandi au Nevada.,N
302,GW28,T353,Jena Malone est active depuis ses adolescents.,E
303,GW4,T353,Jena Malone est célèbre pour son chant aux États-Unis.,C
304,GW4,T353,« Jena Malone » a été photographe la majeure partie de sa vie.,N
305,GW4,T353,L'actrice Jena Malone a des enfants.,E
306,GW4,T355,Jeff Buckley est décédé alors qu'ils n'avaient que 20 ans.,C
307,GW4,T355,Jeff Buckley déménage de Californie à Tennessee à un moment donné de sa vie.,N
308,GW4,T355,"Jeff Buckley est né en Californie, aux États-Unis.",E
309,GW33,T355,"Jeff Buckley est un chanteur, écrivain et guitariste décédé à l'âge de 20 ans.",C
310,GW33,T355,"Jeff Buckley est joué dans THe A.M, Shinehead et Goonsters",N
311,GW33,T355,Jeff Buckley est décédé le 29 mai 1997,E
312,GW28,T355,Jeff Buckley est un inventeur américain.,C
313,GW28,T355,Jeff Buckley est décédé en jouant la guitare.,N
314,GW28,T355,Jeff Buckley a commencé sa carrière dans ses soixante-dix ans.,E
315,GW28,T363,Evan Spiegel n'a pas de famille.,C
316,GW28,T363,« Evan Spiegel » est plus jeune que sa femme.,N
317,GW28,T363,« Evan Spiegel » est marié en 2017.,E
318,GW0,T363,Evan Spiegel vit dans un autre état où il est né.,C
319,GW0,T363,Evan Spiegel a obtenu un diplôme de maîtrise de l'Université Stanford.,N
320,GW0,T363,« Evan Spiegel » est marié.,E
321,GW14,T363,Evan Spiegel a été marié avant son 20e anniversaire.,C
322,GW14,T363,« Evan Spiegel » a rencontré Miranda Kerr au quartier général de Snap.,N
323,GW14,T363,« Evan Spiegel » a occupé au moins un poste de direction.,E
324,GW28,T364,Hayley Williams est un musicien européen.,C
325,GW28,T364,Hayley Williams possède plusieurs entreprises.,N
326,GW28,T364,« Hayley Williams » a commencé sa carrière dans ses soixante-dix ans.,E
327,GW0,T364,Hayley Williams et Chad Gilbert travaillent actuellement ensemble.,C
328,GW0,T364,« Hayley Williams » a créé le groupe Paramore.,N
329,GW0,T364,Hayley Williams peut jouer plus d'un instrument.,E
330,GW27,T364,Hayley Nichole Williams est connu pour sa danse.,C
331,GW27,T364,Hayley Nichole Williams est membre de Paramore.,N
332,GW27,T364,Hayley Nichole Williams a créé sa musique dans une ville différente où elle est née.,E
333,GW27,T366,John Graham Mellor est mort en Turquie.,C
334,GW27,T366,John Graham Mellor a signé un contrat avec le label CBS en 1970.,N
335,GW27,T366,John Graham Mellor joue moins d'instruments que le nombre d'étiquettes pour lesquelles il a travaillé.,E
336,GW14,T366,Joe Strummer est actif dans l'industrie sportive depuis plus de trois décennies.,C
337,GW14,T366,Joe Strummer a changé son nom de famille après qu'il soit devenu guitariste.,N
338,GW14,T366,John Mellor ne réside plus en Turquie.,E
339,GW28,T366,Joe Strummer était un musicien anglais de plusieurs décennies.,C
340,GW28,T366,Joe Strummer a été un artiste solo pendant une courte période.,N
341,GW28,T366,Joe Strummer a commencé sa carrière avant ses vingt-dix ans.,E
342,GW14,T386,« In the Heart of the Sea » a gagné de l'argent au box office.,C
343,GW14,T386,Dan Hanley et Anthony Dod Mantle ont travaillé ensemble sur plus d'un film.,N
344,GW14,T386,« In the Heart of the Sea » a été filmé dans une seule langue.,E
345,GW28,T386,« In the Heart of the Sea » est un film mexicain.,C
346,GW28,T386,« In the Heart of the Sea » est l'inspiration du livre Moby Dick.,N
347,GW28,T386,In the Heart of the Sea a fait une perte au box office.,E
348,GW4,T386,« In the Heart of the Sea » a gagné de l'argent au box office.,C
349,GW4,T386,Ron Howard a travaillé pendant des années sur In the Heart of the Sea.,N
350,GW4,T386,« In the Heart of the Sea » est une histoire de Rick Jaffa Amanda Silver.,E
351,GW28,T414,Charlotte Gainsbourg est une danseuse européenne.,C
352,GW28,T414,Charlotte Gainsbourg a deux filles et un fils.,N
353,GW28,T414,Charlotte Gainsbourg est active depuis ses adolescents.,E
354,GW4,T414,L'actrice Charlotte Gainsbourg a joué après avoir rencontré Yvan Attal.,C
355,GW4,T414,L'actrice Charlotte Gainsbourg parle plus de français qu'en anglais.,N
356,GW4,T414,L'actrice Charlotte Gainsbourg a grandi en Europe.,E
357,GW27,T414,Charlotte Lucy Gainsbourg est britannique et américaine.,C
358,GW27,T414,Les demi-sisters de Charlotte Lucy Gainsbourg sont également impliquées dans le divertissement.,N
359,GW27,T414,Charlotte Lucy Gainsbourg est engagée après avoir entrepris des affaires de spectacle.,E
360,GW27,T418,John Stephen Goodman est un acteur de Boston.,C
361,GW27,T418,La femme de John Stephen Goodman est de Louisiana.,N
362,GW27,T418,John Stephen Goodman est marié après avoir commencé à jouer.,E
363,GW0,T418,« John Goodman » est né dans la région du sud profond de l'Europe.,C
364,GW0,T418,« John Goodman » reçoit un B.F.A. honoraire de l'Université du Missouri State.,N
365,GW0,T418,« John Goodman » a commencé à jouer des rôles professionnels juste avant ses vingt-dix ans.,E
366,GW28,T418,John Goodman est un danseur américain.,C
367,GW28,T418,John Goodman est un ami des animaux.,N
368,GW28,T418,John Goodman a commencé sa carrière comme jeune acteur.,E
369,GW4,T421,Le film Brave était un film qui était en perte au box office.,C
370,GW4,T421,Le film « Brave » a été financé par Walt Disney Pictures.,N
371,GW4,T421,Le film Brave est sorti dans les salles de cinémas généraux après sa présentation au SIFF.,E
372,GW0,T421,Brave a fait sa première sortie au SIFF après sa sortie aux États-Unis.,C
373,GW0,T421,Walt Disney Studios a distribué Brave à l'échelle internationale.,N
374,GW0,T421,Le temps d'exécution de Brave est de plus d'une heure et demie.,E
