,annotater_id,table_id,hypothesis,label
76,GW0,T111,Charles IV de España y su familia fue terminado en el invierno de 1801.,N
77,GW0,T111,Charles IV de España y su familia tardó menos de 2 años en completarse.,E
78,GW1,T111,Charles IV de España y su familia fue pintado a principios del siglo XX.,C
79,GW1,T111,Charles IV de España y su familia fue un cuadro encargado.,N
80,GW1,T111,Charles IV de España y su familia mide más de 10 pies de ancho en su punto más largo.,E
81,GW0,T144,Jennifer Connelly es una actriz británica.,C
82,GW0,T144,Jennifer Connelly recibió su licenciatura de la Universidad de Stanford.,N
83,GW0,T144,Jennifer Connelly reside en el mismo estado que donde nació.,E
84,GW1,T144,Jennifer Connelly ha estado activa en la actuación desde hace más de 35 años.,C
85,GW1,T144,Jennifer Connelly tiene más de un título universitario.,N
86,GW1,T144,Jennifer Connelly nació en el invierno de 1970.,E
87,GW4,T144,Jennifer Connelly nunca fue a una universidad de la Ivy League.,C
88,GW4,T144,Jennifer Connelly ha vivido toda su vida en Nueva York.,N
89,GW4,T144,“Jennifer Connelly” sólo tuvo un esposo.,E
90,GW1,T149,Johnny Cash ha estado activo en la música durante menos de 45 años.,C
91,GW1,T149,Johnny Cash prefería hacer música con Columbia sobre Legacy.,N
92,GW1,T149,Johnny Cash nació en el invierno de 1932.,E
93,GW0,T149,Johnny Cash nació en la primavera de 1932.,C
94,GW0,T149,"Johnny Cash sobrevivió a su segunda esposa, June Carter.",N
95,GW0,T149,Rosanne Carter es la hija de Johnny Cash.,E
96,GW4,T149,Johnny Cash nació en el otoño de 1932.,C
97,GW4,T149,Johnny Cash ha estado en al menos 6 marcas diferentes a lo largo de su carrera.,N
98,GW4,T149,“Johnny Cash” ha muerto.,E
99,GW1,T162,Bailiwick de Jersey sólo tiene una lengua regional reconocida.,C
100,GW1,T162,"Si Stephen Dalton se retira como teniente gobernador, entonces John Le Fondr? Jr. lo sustituirá.",N
101,GW1,T162,Bailiwick de Jersey tiene un idioma oficial.,E
102,GW4,T162,El idioma más hablado en el Bailiwick de Jersey es el francés.,C
103,GW4,T162,El Bailiwick de Jersey sigue la misma religión que Inglaterra.,N
104,GW4,T162,El Bailiwick de Jersey es independiente.,E
105,GW0,T162,Los polacos son el grupo étnico más pequeño en Bailiwick de Jersey.,C
106,GW0,T162,"La sede de la Iglesia de Inglaterra se encuentra en Bailiwick, Jersey.",N
107,GW0,T162,Hay más franceses que asiáticos en Bailiwick de Jersey.,E
108,GW1,T168,Farrah Abraham ha estado activo en su carrera televisiva durante unos 50 años.,C
109,GW1,T168,Farrah Abraham acabará en otro programa de televisión.,N
110,GW1,T168,“Farrah Abraham” nació en el verano de 1991.,E
111,GW0,T168,“Farrah Abraham” tiene más de treinta años.,C
112,GW0,T168,Farrah Abraham ha vivido en Austin la mayor parte de su vida.,N
113,GW0,T168,Farrah Abraham ha aparecido en la televisión.,E
114,GW4,T168,“Farrah Abraham” tiene cuatro hijos.,C
115,GW4,T168,Farrah Abraham es conocida por ser una actriz.,N
116,GW4,T168,Farrah Abraham ha vivido fuera de Iowa.,E
117,GW4,T172,Bruges tiene menos de 100.000 personas que viven en ella.,C
118,GW4,T172,La ciudad de Bruselas tiene cuatro códigos postales.,N
119,GW4,T172,El código de área para Bruges es 050.,E
120,GW22,T172,Bruges tiene menos de 100.000 habitantes.,C
121,GW22,T172,Bruges es la ciudad más poblada de Bélgica.,N
122,GW22,T172,La densidad de Bruges es inferior a 900/km2.,E
123,GW1,T172,Bruges tiene una población de menos de 100k.,C
124,GW1,T172,"Bruges resplandecerá como una ciudad, sabios de la población, en los años venideros.",N
125,GW1,T172,Hay menos de 2500 personas por milla cuadrada en Bruges.,E
126,GW0,T174,Jidenna ha aparecido en cinco etiquetas diferentes.,C
127,GW0,T174,Jidenna todavía reside en Wisconsin Rapids.,N
128,GW0,T174,Jidenna ha estado actuando desde la década de 1990.,E
129,GW4,T174,Jidenna es conocido por su música country.,C
130,GW4,T174,Jidenna ha trabajado con Kendrick Lamar en un álbum.,N
131,GW4,T174,Jidenna pasó parte de su vida fuera de Wisconsin.,E
132,GW1,T174,Jidenna nació a principios de la primavera de 1985.,C
133,GW1,T174,Jidenna le gustaba hacer música en Wondaland sobre Epic en cuanto a las etiquetas musicales.,N
134,GW1,T174,Jidenna ha tenido una carrera activa desde hace menos de 10 años.,E
135,GW1,T192,Eraserhead fue lanzado en el verano de 1977.,C
136,GW1,T192,Peter Ivers ayudó con la música en Eraserhead más que Fats Waller.,N
137,GW1,T192,Eraserhead tiene un tiempo de ejecución de menos de dos horas.,E
138,GW0,T192,"Eraserhead fue dirigido, producido y escrito por diferentes personas.",C
139,GW0,T192,David Lynch protagonizó la película “Eraserhead”.,N
140,GW0,T192,Eraserhead ganó menos de diez millones de dólares en las cajas.,E
141,GW4,T192,Eraserhead fue una película que se estrenó en el invierno de 1977.,C
142,GW4,T192,David Lynch tuvo el control creativo sobre Eraserhead.,N
143,GW4,T192,La película Eraserhead ganó menos de 10 millones de dólares en las cajas.,E
144,GW0,T194,James Gregory vivió en menos de tres países diferentes.,C
145,GW0,T194,James Gregory enseñó astronomía en la Universidad de Edimburgo.,N
146,GW0,T194,James Gregory murió en la otra ciudad en la que nació.,E
147,GW1,T194,James Gregory murió en la primavera de 1675.,C
148,GW1,T194,James Gregory prefería la astronomía a las matemáticas.,N
149,GW1,T194,El invierno de 1638 es cuando nació James Gregory.,E
150,GW4,T194,"James Gregory nació en Edimburgo, Escocia.",C
151,GW4,T194,James Gregory siempre ha vivido en el Reino Unido.,N
152,GW4,T194,Ames Gregory es conocido por estudiar matemáticas.,E
153,GW0,T198,Etta James murió menos de una semana después de su 74 cumpleaños.,C
154,GW0,T198,Etta James lanzó la mayor parte de su música en los discos de ajedrez.,N
155,GW0,T198,Jamesetta Hawkins es el nombre de nacimiento de Etta James.,E
156,GW4,T198,Etta James nació en la costa este de Estados Unidos.,C
157,GW4,T198,El músico Etta James cantó principalmente canciones gospel.,N
158,GW4,T198,"El músico Etta James falleció en California, EE.UU.",E
159,GW1,T198,Etta James ha estado activo durante menos de 55 años.,C
160,GW1,T198,Etta James vivió en California toda su vida.,N
161,GW1,T198,Etta James puso música en menos de 20 etiquetas diferentes.,E
162,GW0,T215,Charles Cros murió en la primavera de 1888.,C
163,GW0,T215,Charles Cros inventó la transmisión de fax.,N
164,GW0,T215,Charles Cros vivió después de la época de la fotografía a color.,E
165,GW4,T215,Charles Cros nació en Londres.,C
166,GW4,T215,El artista Charles Cros es conocido principalmente por su poesía.,N
167,GW4,T215,Charles Cros falleció cuando tenía 45 años.,E
168,GW1,T215,Charles Cros nació en el otoño de 1888.,C
169,GW1,T215,Charles Cros prefería escribir monólogos sobre poesía.,N
170,GW1,T215,Charles Cros murió en el verano de 1888.,E
171,GW4,T220,Faith No More es una banda que comenzó en la costa este de Estados Unidos.,C
172,GW4,T220,Mr. Bungle ayudó a Faith No More a ganar cierta popularidad.,N
173,GW4,T220,La banda Faith No More ha sido conocida por realizar rock experimental.,E
174,GW14,T220,Faith No More ha lanzado música bajo una sola etiqueta.,C
175,GW14,T220,Los miembros de la banda de Faith No More siguieron otros proyectos entre 1998 y 2009.,N
176,GW14,T220,La banda siempre ha sido conocida como Faith No More o Sharp Young Men.,E
177,GW1,T220,Faith No More ha estado activo como banda durante casi 20 años en total.,C
178,GW1,T220,La mayoría de la gente describiría Faith No More como rock experimental antes de llamarlos funk metal.,N
179,GW1,T220,Faith No More hizo música en 5 discos.,E
180,GW1,T224,Fist Fight es de aproximadamente una hora de duración.,C
181,GW1,T224,Van Robichaux escribió más del guión de Fist Fight que Evan Susser.,N
182,GW1,T224,Fist Fight hizo menos de 30 millones por encima del presupuesto en el cajero.,E
183,GW0,T224,Fist Fight debutó en el Regency Village Theater después de ser lanzado a nivel nacional.,C
184,GW0,T224,21 Laps Entertainment financió la mayoría de Fist Fight.,N
185,GW0,T224,El presupuesto de Fist Fight fue casi la mitad de lo que hizo en el cajero.,E
186,GW4,T224,La película Fist Fight salió en el otoño de 2017.,C
187,GW4,T224,El costo de producir Fist Fight fue de 23 millones de dólares.,N
188,GW4,T224,La película Fist Fight hizo menos de 50 millones de dólares en las cajas.,E
189,GW0,T252,Chris Jericho reside en el mismo estado donde nació.,C
190,GW0,T252,Chris Jericho tiene tres hijas.,N
191,GW0,T252,Chris Jericho no usa su nombre de nacimiento durante la actuación.,E
192,GW28,T252,Chris Jericho es un estadounidense soltero.,C
193,GW28,T252,Chris Jericho es un luchador profesional.,N
194,GW28,T252,Chris Jericho se casó en sus treinta años.,E
195,GW4,T252,“Chris Jericho” es un divorciado.,C
196,GW4,T252,El luchador Chris Jericho ha tenido todos sus hijos con su esposa.,N
197,GW4,T252,El luchador Chris Jericho ha vivido en al menos un par de ciudades.,E
198,GW21,T253,Jenny Sarah Slate siempre fue muy divertida cuando era más joven y en la universidad.,C
199,GW21,T253,Jenny Slate ha aparecido en varias películas.,N
200,GW21,T253,Ella era una comediante que actuó en vivo en el Appolo.,E
201,GW28,T253,Jenny Slate es una actriz sudafricana.,C
202,GW28,T253,Jenny Slate ha estado haciendo comedia stand-up desde la universidad.,N
203,GW28,T253,Jenny Slate se casó después de la universidad.,E
204,GW4,T253,Jenny Slate comenzó a hacer comedia cuando tenía 32 años.,C
205,GW4,T253,La actriz Jenny Slate ha ganado premios por su actuación.,N
206,GW4,T253,La actriz Jenny Slate nació en Massachusetts.,E
207,GW21,T255,Justin Bieber comenzó en Internet y se convirtió en un productor internacional de cine marjo.,C
208,GW21,T255,Justin Bieber no tuvo una infancia feliz.,N
209,GW21,T255,Justin Bieber no es un ciudadano estadounidense.,E
210,GW28,T255,"Justin Bieber nació en Londres, Reino Unido.",C
211,GW28,T255,Justin Bieber fue criado por un padre soltero y no tiene hermanos.,N
212,GW28,T255,Justin Bieber es un rapero canadiense.,E
213,GW4,T255,Justin Bieber se casó con Hailey Baldwin cuando tenía 25 años.,C
214,GW4,T255,Justin Bieber ganó premios por su batería.,N
215,GW4,T255,Justin Bieber ha actuado en Estados Unidos.,E
216,GW0,T259,Corinto se encuentra en el norte de Europa.,C
217,GW0,T259,El Peloponeso es la región administrativa más grande de Grecia.,N
218,GW0,T259,La altitud más baja de Corinto está en el nivel del mar.,E
219,GW33,T259,Corinto es un municipio de la región de Corinto en Francia.,C
220,GW33,T259,El Peloponeso es la región administrativa de Corinto.,N
221,GW33,T259,Grecia es un país.,E
222,GW28,T259,Corinto es una región situada en la región no mediterránea.,C
223,GW28,T259,Corinto es un municipio escasamente poblado.,N
224,GW28,T259,Corinto tiene una unidad regional llamada Corinto.,E
225,GW4,T263,Joe Biden sólo tiene una esposa en su vida.,C
226,GW4,T263,Joe Biden siempre ha vivido en Estados Unidos.,N
227,GW4,T263,Joe Biden es miembro del Partido Demócrata.,E
228,GW28,T263,Joe Biden es un actor estadounidense.,C
229,GW28,T263,“Joe Biden” fue el vicepresidente estadounidense.,N
230,GW28,T263,Joe Biden siempre fue un independiente en algún momento de su carrera.,E
231,GW0,T263,La primera esposa de Joe Biden falleció tras su divorcio,C
232,GW0,T263,Joe Biden ocupó un cargo político en su país de nacimiento.,N
233,GW0,T263,Joe Biden recibió un título de BA de la Universidad de Delaware.,E
234,GW14,T314,La elevación del monte Tabwemasana es de más de 6.165 pies.,C
235,GW14,T314,Vanuatu tiene la montaña más alta de todas las Nuevas Hebridas.,N
236,GW14,T314,El monte Tabwemasana forma parte de un archipiélago.,E
237,GW28,T314,“Espiritu Santo” es una sola isla.,C
238,GW28,T314,Espiritu Santo es la isla más grande del archipiélago.,N
239,GW28,T314,Espiritu Santo está cerca de otra masa de tierra.,E
240,GW4,T314,Espiritu Santo tiene el Monte Tabwemasana en él que es menos de 6.000 pies de altura.,C
241,GW4,T314,Espiritu Santo ha tenido personas que viven en ella durante siglos.,N
242,GW4,T314,La isla Espiritu Santo está por encima del nivel del mar.,E
243,GW4,T318,La pintura Declaración de la Independencia es de menos de 100 pies cuadrados de tamaño.,C
244,GW4,T318,La pintura Declaración de Independencia tardó más de tres años en hacer.,N
245,GW4,T318,El cuadro Declaración de Independencia ha sido colocado en la capital estadounidense.,E
246,GW28,T318,Declaración de Independencia ha estado disponible para la visualización en la capital de la nación desde hace menos de 20 años.,C
247,GW28,T318,La Declaración de Independencia debe ser llevada por dos hombres.,N
248,GW28,T318,La Declaración de Independencia fue colocada en la Rotunda unos años después de su encargo.,E
249,GW0,T318,La Declaración de Independencia de John Trumbull ha estado colgando en la Rotunda desde hace menos de 150 años.,C
250,GW0,T318,La Declaración de la Independencia es una de las pinturas más grandes del edificio del Capitolio de Estados Unidos.,N
251,GW0,T318,La Declaración de Independencia fue vendida dos años después de ser encomendada.,E
252,GW27,T324,Buffalo Springfield continuamente mantenido en la grabación.,C
253,GW27,T324,Buffalo Springfield tuvo su mayor éxito con Atlantic Records.,N
254,GW27,T324,Buffalo Springfield ha grabado en Atco y Atlantic casi desde 1966 con una interrupción.,E
255,GW14,T324,Ninguna banda de folk rock vino de Los Ángeles.,C
256,GW14,T324,"Poco lanzó música con Crosby, Stills, Nash & Young bajo el sello Atlantic.",N
257,GW14,T324,Buffalo Springfield tuvo alguna actividad en el siglo XXI.,E
258,GW28,T324,Buffalo Springfield trabaja con múltiples actos pero solo con una etiqueta.,C
259,GW28,T324,Buffalo Springfield jugó todos los días cuando estaban activos.,N
260,GW28,T324,Buffalo Springfield jugó durante algún tiempo en el siglo XX.,E
261,GW28,T327,Charles Macintosh nunca vivió en Escocia,C
262,GW28,T327,“Charles Macintosh” era un hombre educado.,N
263,GW28,T327,Charles Macintosh inventó el abrigo de lluvia impermeable en sus cincuenta.,E
264,GW4,T327,Charles Macintosh nunca fue capaz de hacer tejidos resistentes al agua.,C
265,GW4,T327,Charles Macintosh quería ser un ingeniero desde muy joven.,N
266,GW4,T327,Charles Macintosh nació y murió en Escocia.,E
267,GW27,T327,"Charles Macintosh nació y murió en Escocia y Inglaterra, respectivamente.",C
268,GW27,T327,Charles Macintosh inventó el abrigo de lluvia impermeable en Escocia.,N
269,GW27,T327,Charles Macintosh nació y murió en los mismos países.,E
270,GW32,T329,Johannes Gutenberg nació el 3 de febrero de 1468.,C
271,GW32,T329,Johannes Gutenberg inventó muchas cosas durante su vida.,N
272,GW32,T329,Johannes Gutenberg vivió a menos de setenta años.,E
273,GW28,T329,Johannes Gutenberg tuvo sólo una ocupación.,C
274,GW28,T329,Johannes Gutenberg es responsable de muchos inventos.,N
275,GW28,T329,Johannes Gutenberg pasó algún tiempo en el territorio del Sacro Imperio Romano.,E
276,GW4,T329,Johannes Gutenberg es conocido por ser un grabador que fundó el Sacro Imperio Romano.,C
277,GW4,T329,Johannes Gutenberg pasó toda su vida en el Sacro Imperio Romano.,N
278,GW4,T329,Johannes Gutenberg falleció cuando tenían 60 años.,E
279,GW28,T343,Kamelot sólo juega power metal para múltiples etiquetas.,C
280,GW28,T343,“Kamelot” está compuesto por cuatro miembros.,N
281,GW28,T343,El sitio web de Kamelot es kamelot.com,E
282,GW27,T343,Kamelot se originó en Florida y ha sido profesional desde la década de 1980.,C
283,GW27,T343,Kamelot es la única banda de heavy metal de Tampa.,N
284,GW27,T343,Kamelot realiza menos géneros que las etiquetas en las que han estado.,E
285,GW0,T343,Kamelot ha estado actuando desde hace menos de veinte años.,C
286,GW0,T343,Kamelot ha lanzado la mayor parte de su trabajo en los discos de Napalm.,N
287,GW0,T343,Kamelot es una banda de metal de la costa este de Estados Unidos.,E
288,GW28,T346,Joanna Newsom tiene un matrimonio sin hijos.,C
289,GW28,T346,Joanna Newsom comenzó a cantar antes de comenzar a actuar.,N
290,GW28,T346,Joanna Newsom está casada y trabaja.,E
291,GW14,T346,Joanna Newsom nació en la costa este de Estados Unidos.,C
292,GW14,T346,Nervous Cop ha lanzado música bajo el sello Drag City.,N
293,GW14,T346,Joanna Newsom estaba trabajando en la música antes de casarse.,E
294,GW0,T346,Joanna Newsom está casada desde hace menos de cinco años.,C
295,GW0,T346,Joanna Newsom y Andy Samberg tienen una hija.,N
296,GW0,T346,Joanna Newsom vive en un estado diferente al que nació.,E
297,GW0,T353,Jena Malone no reside en el mismo estado en el que nació.,C
298,GW0,T353,Jena Malone ha ganado más dinero como músico que como actriz.,N
299,GW0,T353,Jenna Malone comenzó a actuar en sus lentes.,E
300,GW28,T353,Jena Malone es una actriz británica.,C
301,GW28,T353,“Jena Malone” creció en Nevada.,N
302,GW28,T353,Jena Malone ha estado activa desde su adolescencia.,E
303,GW4,T353,Jena Malone ha sido famosa por cantar en Estados Unidos.,C
304,GW4,T353,Jena Malone ha sido una fotógrafa la mayor parte de su vida.,N
305,GW4,T353,La actriz Jena Malone tiene hijos.,E
306,GW4,T355,Jeff Buckley falleció cuando tenían solo 20 años.,C
307,GW4,T355,Jeff Buckley se mudó de California a Tennessee en algún momento de su vida.,N
308,GW4,T355,"Jeff Buckley nació en California, Estados Unidos.",E
309,GW33,T355,"Jeff Buckley es un cantante, compositor y guitarrista falleció a la edad de 20 años.",C
310,GW33,T355,"Jeff Buckley se interpreta en The A.M, Shinehead y Goonsters",N
311,GW33,T355,Jeff Buckley murió el 29 de mayo de 1997.,E
312,GW28,T355,Jeff Buckley es un inventor estadounidense.,C
313,GW28,T355,Jeff Buckley murió tocando la guitarra.,N
314,GW28,T355,Jeff Buckley comenzó su carrera en sus veinte años.,E
315,GW28,T363,“Evan Spiegel” no tiene familia.,C
316,GW28,T363,Evan Spiegel es más joven que su esposa.,N
317,GW28,T363,Evan Spiegel se casó en 2017.,E
318,GW0,T363,Evan Spiegel vive en un estado diferente al que nació.,C
319,GW0,T363,Evan Spiegel se graduó con un máster de la Universidad de Stanford.,N
320,GW0,T363,Evan Spiegel se ha casado.,E
321,GW14,T363,Evan Spiegel se casó antes de que tuviera 20 años.,C
322,GW14,T363,Evan Spiegel se reunió con Miranda Kerr en la sede de Snap.,N
323,GW14,T363,Evan Spiegel ha ocupado al menos una posición ejecutiva.,E
324,GW28,T364,Hayley Williams es un músico europeo.,C
325,GW28,T364,Hayley Williams posee varios negocios.,N
326,GW28,T364,Hayley Williams comenzó su carrera a los 20 años.,E
327,GW0,T364,Hayley Williams y Chad Gilbert están trabajando juntos.,C
328,GW0,T364,Hayley Williams inició el grupo Paramore.,N
329,GW0,T364,Hayley Williams puede tocar más de un instrumento.,E
330,GW27,T364,Hayley Nichole Williams es conocida por bailar.,C
331,GW27,T364,Hayley Nichole Williams es miembro de Paramore.,N
332,GW27,T364,Hayley Nichole Williams originó su música en otra ciudad en la que nació.,E
333,GW27,T366,John Graham Mellor murió en Turquía.,C
334,GW27,T366,John Graham Mellor firmó con CBS en 1970.,N
335,GW27,T366,John Graham Mellor toca menos instrumentos que el número de etiquetas para las que ha trabajado.,E
336,GW14,T366,Joe Strummer ha estado activo en la industria deportiva durante más de tres décadas.,C
337,GW14,T366,Joe Strummer cambió su apellido después de convertirse en guitarrista.,N
338,GW14,T366,John Mellor ya no reside en Turquía.,E
339,GW28,T366,Joe Strummer fue un músico inglés con una carrera de varias décadas.,C
340,GW28,T366,Joe Strummer fue un artista solo por un breve período de tiempo.,N
341,GW28,T366,Joe Strummer comenzó su carrera antes de sus veinte años.,E
342,GW14,T386,En el corazón del mar hizo dinero en la caja.,C
343,GW14,T386,Dan Hanley y Anthony Dod Mantle han trabajado en más de una película juntos.,N
344,GW14,T386,En el corazón del mar fue filmado en sólo un idioma.,E
345,GW28,T386,“En el corazón del mar” es una película mexicana.,C
346,GW28,T386,En el corazón del mar es la inspiración para el libro Moby Dick.,N
347,GW28,T386,En el corazón del mar hizo una pérdida en la taquilla.,E
348,GW4,T386,En el corazón del mar hizo dinero en la caja.,C
349,GW4,T386,Ron Howard pasó años trabajando en In the Heart of the Sea.,N
350,GW4,T386,En el corazón del mar fue una historia de Rick Jaffa Amanda Silver.,E
351,GW28,T414,Charlotte Gainsbourg es una bailarina europea.,C
352,GW28,T414,Charlotte Gainsbourg tiene dos hijas y un hijo.,N
353,GW28,T414,Charlotte Gainsbourg ha sido activa desde su adolescencia.,E
354,GW4,T414,La actriz Charlotte Gainsbourg estaba actuando después de conocer a Yvan Attal.,C
355,GW4,T414,La actriz Charlotte Gainsbourg habla más francés que ellos hablan inglés.,N
356,GW4,T414,La actriz Charlotte Gainsbourg creció en Europa.,E
357,GW27,T414,Charlotte Lucy Gainsbourg es británica y estadounidense.,C
358,GW27,T414,Las hermanas de Charlotte Lucy Gainsbourg también están involucradas en el entretenimiento.,N
359,GW27,T414,Charlotte Lucy Gainsbourg se había comprometido después de entrar en el negocio del espectáculo.,E
360,GW27,T418,John Stephen Goodman es un actor estadounidense.,C
361,GW27,T418,La esposa de John Stephen Goodman es de Louisiana.,N
362,GW27,T418,John Stephen Goodman se casó después de entrar en el actor.,E
363,GW0,T418,John Goodman nació en la región del sur profundo de Europa.,C
364,GW0,T418,John Goodman recibió un honorario B.F.A. de la Universidad Estatal de Missouri.,N
365,GW0,T418,John Goodman comenzó a actuar profesionalmente justo antes de sus veinte años.,E
366,GW28,T418,John Goodman es un bailarín estadounidense.,C
367,GW28,T418,John Goodman es un amante de los animales.,N
368,GW28,T418,John Goodman comenzó su carrera como actor joven.,E
369,GW4,T421,La película Brave fue una película que estaba a la pérdida en la taquilla.,C
370,GW4,T421,La película Brave fue financiada por Walt Disney Pictures.,N
371,GW4,T421,La película Brave salió a los cines generales después de ser mostrada en SIFF.,E
372,GW0,T421,Brave se estrenó en SIFF después de su lanzamiento en Estados Unidos.,C
373,GW0,T421,Walt Disney Studios distribuyó Brave a nivel internacional.,N
374,GW0,T421,El tiempo de ejecución de Brave es de más de una hora y media.,E
375,GW28,T421,“Brave” es una película mexicana de terror.,C
376,GW28,T421,Brave ganó muchos premios por su animación.,N
377,GW28,T421,Brave gana dinero en el box office.,E
378,GW28,T423,Bryson Tiller ha sido un artista durante más de una década.,C
379,GW28,T423,Bryson Tiller está casado con niños.,N
380,GW28,T423,Bryson Tiller es un cantante independiente de música principalmente R & B.,E
381,GW4,T423,Bryson Tiller es conocido por bailar a muchas canciones R&B.,C
382,GW4,T423,El artista Bryson Tiller ha sido firmado con más de una etiqueta.,N
383,GW4,T423,El músico Bryson Tiller comenzó su carrera cuando tenían más de 16 años.,E
384,GW27,T423,Bryson Djuan Tiller es una bailarina.,C
